Submit_ID,Brand_Reg,Model_No,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL
46730,TCL,L55P10FHD,Australia,China,138.8,8230.1,LCD,0.47,0.0,0.0,229.03,3.5,3.944,845.0,Approved,2014-11-23,,Single product class,Unavailable,2.381620088,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au
45904,SONIQ,QSL323CT,"Australia,New Zealand",China,81.0,2737.1,LCD,0.7,0.0,0.0,95.1,3.5,3.602,351.0,Approved,2014-11-10,,Single product class,Unavailable,2.03954221312,,http://www.soniqav.com
46563,Palsonic,TFTV605FHD,Australia,China,60.0,1528.5,LCD,0.5901,0.0,0.0,50.27,4.0,4.482,187.0,Approved,2014-11-10,,Single product class,Unavailable,2.91926609147,,
46559,Palsonic,TFTV6035FHD,Australia,China,60.0,1528.5,LCD,0.6122,0.0,0.0,57.99,3.5,3.857,215.0,Approved,2014-11-10,,Single product class,Unavailable,2.29397618078,,
45983,Sony,KDL-46WE5,"Australia,New Zealand",Malaysia,117.1,5865.0,LCD,0.2,0.1597,14.6,128.17,5.0,5.194,470.0,Approved,2014-10-01,,Single product class,Unavailable,3.63153321196,http://www.sony.com.au/,
46420,SAMSUNG ELECTRONICS,LA37B450C4H,"Australia,Fiji,New Zealand",Malaysia,94.0,3801.23,LCD,0.67,0.0,0.0,102.6,4.0,4.479,378.0,Approved,2014-11-23,,Single product class,Unavailable,2.91631714901,,http://www.samsung.com.au
46393,SAMSUNG ELECTRONICS,UA55B8000XF,"Australia,Fiji,New Zealand",Malaysia,139.7,8252.2,LCD (LED),0.1,0.0,0.0,165.0,5.0,5.467,603.0,Approved,2014-10-01,,Single product class,Unavailable,3.90481570139,,http://www.samsung.com.au
46384,TCL,L19M19,Australia,China,47.0,944.2,LCD,0.19,0.0,0.0,26.77,5.5,5.706,105.0,Approved,2014-11-23,,Single product class,Unavailable,4.14269016821,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au
46285,Tecovision,TAPL1526,Australia,China,39.116,666.03,LCD,0.59,8.0,0.59,19.295,6.0,6.443,74.0,Approved,2014-10-01,,Single product class,Unavailable,4.8798493783,http://www.teco.com.au/,http://www.teco.com.au
46285,Tecovision,TAPL1526W,Australia,China,39.116,666.03,LCD,0.59,8.0,0.59,19.295,6.0,6.443,74.0,Approved,2014-10-01,,Single product class,Unavailable,4.8798493783,http://www.teco.com.au/,http://www.teco.com.au
46278,Teco,TA32N7PR,Australia,China,80.1,2743.66,LCD,0.806,0.0,0.0,94.56,3.5,3.623,350.0,Approved,2014-10-22,,Single product class,Unavailable,2.06087419364,http://www.teco.com.au/,http://www.teco.com.au/
46208,Palsonic,PDP4225HD,Australia,China,106.0,4970.3,Plasma,0.935,0.0,0.0,188.1,2.5,2.79,694.0,Approved,2014-10-01,,Single product class,Unavailable,1.22832262802,,
46138,Palsonic,5116PF,Australia,China,51.0,1238.7,CRT,0.9,0.0,0.0,45.0,4.0,4.311,169.0,Approved,2014-10-01,,Single product class,Unavailable,2.74837869605,,
46087,SONIQ,QSP426T,"Australia,New Zealand",China,106.68,4967.56,Plasma,0.54,0.0,0.0,207.4,2.0,2.381,760.0,Approved,2014-11-17,,Single product class,Unavailable,0.819035205962,,http://www.soniqav.com
45770,SAMSUNG ELECTRONICS,LA40B750U1F,"Australia,Fiji,New Zealand",Malaysia,101.6,4425.0,LCD,0.24,0.0,0.0,147.0,3.0,3.478,538.0,Approved,2014-10-01,,Single product class,Unavailable,1.91618994983,,http://www.samsung.com.au
45767,SAMSUNG ELECTRONICS,LA46B550K1F,"Australia,Fiji,New Zealand",Malaysia,116.8,5844.6,LCD,0.28,0.0,0.0,163.3,4.0,4.1,598.0,Approved,2014-10-01,,Single product class,Unavailable,2.53819887798,,http://www.samsung.com.au
45766,SAMSUNG ELECTRONICS,LA46B650T1F,"Australia,Fiji,New Zealand",Malaysia,116.8,5844.6,LCD,0.25,0.0,0.0,179.0,3.5,3.692,655.0,Approved,2014-10-01,,Single product class,Unavailable,2.13019030615,,http://www.samsung.com.au
45762,SAMSUNG ELECTRONICS,LA52B750U1F,"Australia,Fiji,New Zealand",Malaysia,132.1,7555.21,LCD,0.24,0.0,0.0,184.7,4.5,4.591,676.0,Approved,2014-10-01,,Single product class,Unavailable,3.02943719371,,http://www.samsung.com.au
45753,SAMSUNG ELECTRONICS,UA40B7000WF,"Australia,Fiji,New Zealand",Malaysia,101.6,4425.0,LCD (LED),0.08,0.0,0.0,100.9,5.0,5.168,369.0,Approved,2014-10-01,,Single product class,Unavailable,3.60596280636,,http://www.samsung.com.au
45748,SAMSUNG ELECTRONICS,UA55B7000WF,"Australia,Fiji,New Zealand",Malaysia,139.7,8252.2,LCD,0.08,0.0,0.0,131.2,6.0,6.489,480.0,Approved,2014-11-23,,Single product class,Unavailable,4.92716697025,,http://www.samsung.com.au
45699,Panasonic,TH-L42S10A,Australia,"Japan,China,Malaysia,Thailand",106.0,4863.9,LCD,0.29,0.3,17.95,140.0,4.0,4.042,515.0,Approved,2014-09-30,,Single product class,Unavailable,2.48025557359,,http://N/A
45698,SAMSUNG ELECTRONICS,LA22B450C4D,"Australia,Fiji,New Zealand",Malaysia,55.9,1296.0,LCD,0.52,0.0,0.0,43.0,4.5,4.687,160.0,Approved,2014-10-01,,Single product class,Unavailable,3.12418759255,,http://www.samsung.com.au
45697,Panasonic,TH-L37V10A,Australia,"Japan,China,Malaysia",94.0,3767.0,LCD,0.3,0.3,23.0,111.0,4.0,4.08,410.0,Approved,2014-09-30,,Single product class,Unavailable,2.51793051822,,http://N/A
45691,Panasonic,TH-L32X10A,Australia,"Japan,China,Malaysia,Thailand",80.0,2743.1,LCD,0.4,0.3,20.0,91.0,3.5,3.792,337.0,Approved,2014-09-30,,Single product class,Unavailable,2.22976803351,,http://N/A
45683,Panasonic,TH-P58V10A,Australia,Japan,147.0,9271.0,Plasma,0.6,0.3,20.0,397.0,2.0,2.002,1455.0,Approved,2014-09-30,,Single product class,Unavailable,0.44042207009,,http://N/A
45676,Panasonic,TH-P50V10A,Australia,Japan,127.0,6873.0,Plasma,0.4,0.3,18.0,301.0,2.0,2.011,1103.0,Approved,2014-09-30,,Single product class,Unavailable,0.448783396638,,http://N/A
45675,Panasonic,TH-P50S10A,Australia,Japan,127.0,6873.0,Plasma,0.4,0.3,17.0,269.0,2.5,2.513,986.0,Approved,2014-09-30,,Single product class,Unavailable,0.951296975858,,http://N/A
45667,Panasonic,TH-P46S10A,Australia,Japan,117.0,5839.0,Plasma,0.4,0.3,17.0,232.0,2.5,2.515,851.0,Approved,2014-09-30,,Single product class,Unavailable,0.95322155257,,http://N/A
68474,Palsonic,TFTV327FHD,Australia,China,80.039,2736.70931232,LCD,,,,80.9,4.0,4.33494336016,298.0,Approved,2017-10-23,,Single product class,Unavailable,1.33344335282,,
68574,Bang & Olufsen,BeoVision 11-55,"Australia,New Zealand",Denmark,138.624,8214.4,LCD (LED),0.4,0.0,0.0,154.0,5.5,5.5836246063,585.0,Approved,2017-11-07,,Single product class,Unavailable,2.58186724877,,http://www.bang-olufsen.com
68584,sunview,SA32AEHDP,Australia,China,80.043,2737.0771,LCD (LED),0.35,0.0,0.0,49.16,6.0,6.54515202715,182.0,Approved,2018-02-20,,Single product class,Unavailable,3.543651975,,http://www.SunView.com.au
68173,TEAC,DLE5089FHD,Australia,China,125.731,6754.867344,LCD (LED),0.4,0.0,0.0,73.5,8.0,8.23076466457,271.0,Approved,2017-11-20,,Single product class,Unavailable,5.0,http://www.makenachina.com/,http://www.teac.com.au
68172,TEAC,DLE4689FHD,Australia,China,116.809,5830.238736,LCD (LED),0.4,0.0,0.0,67.7,8.0,8.0167422264,249.0,Approved,2017-11-19,,Single product class,Unavailable,5.0,http://www.makenachina.com/,http://www.teac.com.au
67458,Palsonic,TFTV8157DT,Australia,China,80.043,2737.0771,LCD,,,,73.0,4.5,4.79424015798,269.0,Approved,2017-09-04,,Single product class,Unavailable,1.79274010583,,
68092,SONIQ,L23V12B-AU,"Australia,New Zealand,Other",China,80.043,2737.0771,LCD,0.54,0.0,0.0,86.0,4.0,4.05843402194,317.0,Approved,2017-10-25,,Single product class,Unavailable,1.05693396979,,
65237,VIVO,LEDTV32FHDF,New Zealand,China,80.039,2736.7112736,LCD (LED),0.42,0.42,0.0,65.7,5.0,5.26777932969,242.0,Superseded,2017-06-14,2013-04-11,Single product class,Unavailable,3.26777932969,http://www.iviano.com/,http://www.vivotvs.com
58116,Palsonic,TFTV605LEDR,Australia,China,60.0,1528.5,LCD (LED),0.6,0.0,0.0,33.0,6.0,6.323,124.0,Approved,2016-05-08,,Single product class,Unavailable,4.76035470385,,
57933,SAMSUNG ELECTRONICS,LA32D403E2M,"Australia,Fiji,New Zealand",Malaysia,80.1,2743.1,LCD,0.27,0.0,0.0,55.0,6.0,6.064,203.0,Approved,2016-05-08,,Single product class,Unavailable,4.50129660032,,http://www.samsung.com.au
68253,Bauhn,ATV-46FLEM,"Australia,Fiji,New Zealand",China,116.809,5830.238736,LCD (LED),0.38,0.0,0.0,101.9,6.0,6.19368752214,374.0,Approved,2017-10-09,,Single product class,Unavailable,3.1919891149,,
69639,TCL,L32E5390E,Australia,China,79.967,2732.24,LCD (LED),0.324,0.0,0.0,29.0,8.0,8.5961467133,115.0,Approved,2017-12-11,,Single product class,Unavailable,5.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au
60598,Dick Smith,GE6805,Australia,China,101.61154462,4412.0592,LCD,0.45,0.0,0.0,155.0,2.5,2.75955186214,630.0,Approved,2017-10-01,,Single product class,Unavailable,0.759551862142,,http://www.dse.com.au
66863,Dick Smith,GE6834,Australia,"China,China",116.846,5814.0,LCD (LED),0.36,0.0,0.0,93.6,6.0,6.55723979116,344.0,Superseded,2017-08-29,2013-04-11,Single product class,Unavailable,4.55723979116,,http://www.dse.com.au
66863,Dick Smith,GE6834,Australia,"China,China",116.846,5814.0,LCD (LED),0.36,0.0,0.0,93.6,6.0,6.55723979116,344.0,Superseded,2017-08-29,2013-04-11,Single product class,Unavailable,4.55723979116,,http://www.dse.com.au
71541,LG,47LP620H-TA,"Australia,New Zealand","Indonesia,""Korea, Republic of""",119.288,6080.1656,LCD (LED),0.25,0.0,0.0,75.22,7.0,7.38001055628,315.0,Approved,2018-05-16,,Single product class,Unavailable,4.0,,
71509,HISENSE,HL32K160L,Australia,China,80.039,2736.6498,LCD (LED),0.3,0.0,0.0,30.48,8.0,8.02078585494,126.0,Approved,2018-04-12,,Single product class,Unavailable,5.0,,http://www.hisense.com.au
68914,Metz,Aurus 47 3D Media twin R,"Australia,New Zealand",Germany,119.324,6084.0,LCD (LED),0.17,36.5,0.5,88.0,6.0,6.9390437812,329.0,Approved,2017-11-28,,Single product class,Unavailable,3.5,http://www.interdyn.com.au/,http://www.metz.de
71158,Panasonic,TH-P55VT60A,Australia,Thailand,140.051,8376.06,Plasma,0.3,16.0,0.15,184.0,5.0,5.02951478791,674.0,Approved,2018-04-03,,Single product class,Available,2.0,,http://N/A
71073,TOSHIBA,50L2300A,Australia,China,125.727,6754.5112,LCD (LED),0.1648,0.0,0.0,67.98,8.0,8.60997414395,249.0,Approved,2018-04-10,,Single product class,Unavailable,5.5,http://www.mytoshiba.com.au/,http://www.mytoshiba.com.au
71071,TOSHIBA,32W2300A,Australia,China,80.039,2736.719568,LCD (LED),0.2016,0.0,0.0,28.136,9.0,9.05255928639,104.0,Approved,2018-03-27,,Single product class,Unavailable,6.0,http://www.mytoshiba.com.au/,http://www.mytoshiba.com.au
71007,LG,32LP620H-TA,"Australia,New Zealand","Indonesia,""Korea, Republic of""",80.043,2737.0771,LCD (LED),0.22,0.0,0.0,40.28,7.0,7.03925766283,163.0,Approved,2018-04-04,,Single product class,Unavailable,4.0,,
70989,SAMSUNG ELECTRONICS,HG40AB690QW,"Australia,Fiji,New Zealand",Malaysia,101.637,4412.28,LCD (LED),0.11,0.0,0.0,63.08,7.0,7.25596367422,231.0,Approved,2018-03-20,,Single product class,Available,4.0,,http://www.samsung.com.au
70988,SAMSUNG ELECTRONICS,HG40AB670FW,"Australia,Fiji,New Zealand",Malaysia,101.637,4412.28,LCD (LED),0.23,0.0,0.0,58.08,7.0,7.59853102627,214.0,Approved,2018-03-29,,Single product class,Available,4.5,,http://www.samsung.com.au
70966,Panasonic,TH-P65ST60A,Australia,Thailand,164.499,11558.04,Plasma,0.3,11.0,0.15,199.0,6.0,6.02483035088,729.0,Approved,2018-03-19,,Single product class,Available,3.0,,http://N/A
70960,Panasonic,TH-L55DT60A,Australia,"Malaysia,China,Japan",138.783,8230.1184,LCD (LED),0.2,14.0,0.15,79.1,8.0,8.72084404494,291.0,Approved,2018-03-20,,Single product class,Available,5.5,,http://N/A
70930,Tecovision,LED19AHRDLCBC,"Australia,Fiji",China,47.013,944.1792,LCD (LED),0.58,0.0,0.0,22.7,6.0,6.60018052297,86.0,Approved,2018-03-26,,Single product class,Available,3.5,http://www.teco.com.au/,http://www.teco.com.au
68912,Metz,Taros 42 LED Media twin Z,"Australia,New Zealand",Germany,106.697,4863.9,LCD (LED),0.17,28.0,0.5,62.0,7.0,7.59669980157,233.0,Approved,2017-11-28,,Single product class,Unavailable,4.5,http://www.interdyn.com.au/,http://www.metz.de
70928,Tecovision,LED22AFRDLLBB,"Australia,Fiji",China,54.687,1277.919504,LCD (LED),0.63,0.0,0.0,33.1,5.5,5.78846078161,124.0,Approved,2018-04-03,,Single product class,Available,2.5,http://www.teco.com.au/,http://www.teco.com.au
70925,LG,55LA9600-TA,"Australia,New Zealand","""Korea, Republic of"",Indonesia",138.783,8230.1184,LCD (LED),0.23,0.0,0.0,78.6,8.0,8.13014043298,332.0,Approved,2018-03-20,,Single product class,Unavailable,5.0,,
70898,SAMSUNG ELECTRONICS,HG32AB460GW,"Australia,Fiji,New Zealand",Malaysia,80.103,2743.14,LCD (LED),0.21,0.0,0.0,27.6,9.0,9.14794420351,102.0,Approved,2018-03-21,,Single product class,Available,6.0,,http://www.samsung.com.au
70856,Panasonic,TH-L39EV6A,Australia,Malaysia,97.974,4101.633936,LCD (LED),0.2,6.8,0.15,38.0,9.0,9.18731500511,141.0,Approved,2018-03-07,,Single product class,Available,6.0,,http://N/A
65248,NEONIQ,TL215F10-BTP,Australia,China,54.683,1277.7646,LCD (LED),,,,24.8,7.0,7.07733402512,93.0,Approved,2017-05-23,,Single product class,Unavailable,4.07614294482,,
70743,HISENSE,HL50K160PL,Australia,China,125.731,6754.867344,LCD (LED),0.45,0.0,0.0,73.64,8.0,8.02078585494,284.0,Approved,2018-02-28,,Single product class,Unavailable,5.0,,http://www.hisense.com.au
68848,Metz,Taros 32 LED Media twin Z,"Australia,New Zealand",Germany,80.103,2743.14,LCD (LED),0.17,30.0,0.5,57.5,5.5,5.76481018144,217.0,Approved,2017-11-28,,Single product class,Unavailable,2.5,http://www.interdyn.com.au/,http://www.metz.de
70737,TOSHIBA,22L1300A,Australia,Turkey,54.621,1274.83274304,LCD (LED),0.23,8.5,0.166,18.3,8.0,8.40835828052,69.0,Approved,2018-05-06,,Single product class,Unavailable,5.0,http://www.mytoshiba.com.au/,http://www.mytoshiba.com.au
68591,GVA,GVA50FDLED,"Australia,Fiji,New Zealand",China,125.731,6754.867344,LCD (LED),0.36,0.0,0.0,109.7,6.0,6.45245765668,403.0,Approved,2017-10-29,,Single product class,Unavailable,4.45245765668,,
70718,LG,55LA8600-TA,"Australia,New Zealand","Indonesia,""Korea, Republic of""",138.783,8230.1184,LCD (LED),0.26,0.0,0.0,73.26,9.0,9.07313693938,269.0,Approved,2018-03-01,,Single product class,Unavailable,6.0,,
70723,LG,42LT760H-TA,"Australia,New Zealand","""Korea, Republic of"",Indonesia",106.729,4867.7366,LCD (LED),0.38,0.0,0.0,55.14,7.0,7.41146623837,243.0,Approved,2018-03-12,,Single product class,Unavailable,4.0,,
70721,LG,37LT760H-TA,"Australia,New Zealand","""Korea, Republic of"",Indonesia",92.719,3673.6226,LCD (LED),0.37,0.0,0.0,48.26,7.0,7.0917370089,205.0,Approved,2018-03-07,,Single product class,Unavailable,4.0,,
70616,LG,47LA6230-TB,"Australia,New Zealand","""Korea, Republic of"",Indonesia",119.288,6080.1656,LCD (LED),0.19,0.0,0.0,66.66,8.0,8.25763070173,245.0,Approved,2018-02-26,,Single product class,Unavailable,5.0,,
70613,LG,32LN571B-TE,"Australia,New Zealand","""Korea, Republic of"",Indonesia",80.043,2737.0771,LCD (LED),0.22,0.0,0.0,34.44,8.0,8.08763121012,129.0,Approved,2018-03-01,,Single product class,Unavailable,5.0,,
70541,Panasonic,TH-P50ST60A,Australia,Thailand,126.803,6873.1,Plasma,0.3,11.0,0.15,122.0,6.0,6.04858611788,448.0,Approved,2018-02-17,,Single product class,Available,3.0,,http://N/A
64855,SONIQ,E40S12A-AU,"Australia,Fiji,New Zealand,Other",China,101.612,4412.0592,LCD (LED),0.28,0.0,0.0,84.77,5.5,5.92310690574,311.0,Approved,2017-05-20,,Single product class,Unavailable,2.92146964506,,http://www.soniqav.com
70535,LG,23MA53D,"Australia,New Zealand","Indonesia,""Korea, Republic of""",58.422,1458.3488,LCD (LED),0.22,0.0,0.0,18.2,8.0,8.8065762738,69.0,Approved,2018-03-01,,Single product class,Unavailable,5.5,,
70533,LG,27MT93D,"Australia,New Zealand","Indonesia,""Korea, Republic of""",68.599,2010.7377,LCD (LED),0.19,0.0,0.0,27.1,8.0,8.16489806445,100.0,Approved,2018-03-01,,Single product class,Unavailable,5.0,,
67553,AKAI,AK18LED,"Australia,New Zealand",China,47.013,944.1792,LCD (LED),0.38,0.0,0.0,21.0,6.0,6.98065059834,79.0,Approved,2017-09-25,,Single product class,Unavailable,4.98065059834,,http://www.akai.com.au
68579,TCL,L32E330,Australia,China,79.967,2732.24,LCD,0.347,0.0,0.0,55.3,5.5,5.79209570632,215.0,Approved,2017-11-08,,Single product class,Unavailable,2.79059624433,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au
70478,Sony,KDL-70R550A,"Australia,New Zealand",China,176.592,13327.74,LCD (LED),0.3,15.0,0.25,151.1,7.0,7.85127958222,555.0,Approved,2018-02-07,,Single product class,Unavailable,4.5,http://www.sony.com.au/,
70417,LG,50LA6230-TB,"Australia,New Zealand","Indonesia,""Korea, Republic of""",125.727,6754.5112,LCD (LED),0.19,0.0,0.0,74.66,8.0,8.18121333344,274.0,Approved,2018-02-11,,Single product class,Unavailable,5.0,,
70414,LG,42LA6620-TD,"Australia,New Zealand","Indonesia,""Korea, Republic of""",106.465,4843.638,LCD (LED),0.22,0.0,0.0,56.4,8.0,8.11059017548,207.0,Approved,2018-02-11,,Single product class,Unavailable,5.0,,
70413,LG,32LN541B-TB,"Australia,New Zealand","""Korea, Republic of"",Indonesia",80.043,2737.0771,LCD (LED),0.23,0.0,0.0,41.76,7.0,7.29379156291,154.0,Approved,2018-02-11,,Single product class,Unavailable,4.0,,
70153,TEAC,LE3291HD,Australia,China,80.043,2737.0771,LCD (LED),0.4,0.0,0.0,27.8,9.0,9.0530254774,104.0,Approved,2018-02-25,,Single product class,Unavailable,6.0,http://www.teac.com.au/,http://www.teac.com.au
70221,HISENSE,HL24K300L,"Australia,New Zealand",China,59.824,1528.845746,LCD (LED),0.27,0.0,0.0,24.46,7.0,7.33275827755,99.0,Approved,2018-02-28,,Single product class,Unavailable,4.0,,http://www.hisense.com.au
70189,Panasonic,TH-L39EM6A,Australia,Malaysia,97.974,4101.633936,LCD (LED),0.2,6.5,0.15,38.0,9.0,9.18731500511,141.0,Approved,2018-01-23,,Single product class,Available,6.0,,http://N/A
70187,Panasonic,TH-L32XV6A,Australia,Malaysia,80.039,2736.6498,LCD (LED),0.25,5.7,0.15,35.0,8.0,8.05246830926,130.0,Approved,2018-01-23,,Single product class,Available,5.0,,http://N/A
70175,Sony,KDL-42W800A,"Australia,New Zealand",Malaysia,106.697,4863.9,LCD (LED),0.2,14.0,0.25,61.4,7.0,7.71361304387,227.0,Approved,2018-01-23,,Single product class,Unavailable,4.5,http://www.sony.com.au/,
70125,LG,26LN4500,"Australia,New Zealand","Indonesia,""Korea, Republic of""",66.055,1863.8646,LCD (LED),0.23,0.0,0.0,30.9,7.0,7.32806749675,114.0,Approved,2018-01-16,,Single product class,Unavailable,4.0,,
70082,Panasonic,TH-L32B6A,Australia,Malaysia,80.039,2736.6498,LCD (LED),0.3,5.8,0.15,38.0,7.0,7.68846298872,141.0,Approved,2018-01-16,,Single product class,Available,4.5,,http://N/A
69947,LG,55LN5400-TA,"Australia,New Zealand","""Korea, Republic of"",Indonesia",138.783,8230.1184,LCD (LED),0.21,0.0,0.0,78.19,8.0,8.15721858254,330.0,Approved,2018-01-18,,Single product class,Unavailable,5.0,,
69927,Panasonic,TH-L42E6A,Australia,"Japan,China,Malaysia",106.731,4867.573824,LCD (LED),0.2,17.0,0.15,43.5,9.0,9.25614353209,161.0,Approved,2018-01-08,,Single product class,Available,6.0,,http://N/A
69864,Dick Smith,GE6836,Australia,China,138.783,8230.1184,LCD (LED),,,,125.0,6.0,6.67854015488,459.0,Approved,2018-02-26,,Single product class,Unavailable,3.5,,http://www.dse.com.au
69842,TEAC,DLEDV3989FHDR,Australia,China,97.971,4101.2817,LCD (LED),0.4,0.0,0.0,44.3,8.0,8.50981437031,164.0,Approved,2018-01-30,,Single product class,Unavailable,5.5,http://www.teac.com.au/,http://www.teac.com.au
69733,Polaroid,I0311,"Australia,New Zealand",China,54.849,1285.82,LCD (LED),0.26,0.0,0.0,26.48,6.0,6.86086675471,98.0,Approved,2018-01-29,,Single product class,Unavailable,3.5,http://www.szmtc.com.cn/,http://www.polaroid.com/
69690,LG,60PH6700-TD,"Australia,New Zealand","""Korea, Republic of""",152.069,9882.7621,Plasma,0.28,0.0,0.0,177.7,5.5,5.58675443184,694.0,Approved,2017-12-05,,Single product class,Unavailable,2.5,,
69686,LG,50PH6700-TD,"Australia,New Zealand","""Korea, Republic of""",126.955,6888.4464,Plasma,0.28,0.0,0.0,126.0,5.5,5.65606850779,490.0,Approved,2017-12-05,,Single product class,Unavailable,2.5,,
69310,SHARP,LC-60LE630X,"Australia,New Zealand",Malaysia,152.493,9936.3516,LCD (LED),0.4,29.4,0.5,134.2,7.0,7.09664773353,498.0,Approved,2018-02-12,,Single product class,Unavailable,4.0,,
68578,TCL,L55F3300F,Australia,China,138.711,8221.2,LCD (LED),0.304,0.0,0.0,79.6,8.0,8.15274080677,330.0,Approved,2017-11-07,,Single product class,Unavailable,5.15098332617,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au
69303,SHARP,LC-60LE640X,"Australia,Fiji,New Zealand",Malaysia,152.493,9936.3516,LCD (LED),0.18,25.83,0.5,99.24,8.0,8.45235412556,368.0,Approved,2018-02-12,,Single product class,Available,5.0,,
69378,VERA,NM018-34LED,Australia,China,33.661,484.11,LCD,0.81,0.0,0.0,11.2,7.0,7.93320602354,46.0,Approved,2017-12-14,,Single product class,Unavailable,4.5,http://www.tvhny.com/en/,http://www.asiea.net/
69358,HITACHI,LE46EC04AUD,"Australia,Fiji,New Zealand",China,116.809,5830.238736,LCD (LED),0.4,0.0,0.0,104.4,6.0,6.07543738666,384.0,Approved,2017-11-22,,Single product class,Available,3.0,,
69221,WINTAL,24LED12FHD,Australia,China,60.965,1588.181904,LCD (LED),0.36,0.0,0.0,27.77,7.0,7.22969760743,104.0,Approved,2017-12-21,,Single product class,Unavailable,4.0,,http://www.wintal.com.au
69029,HISENSE,HL24V87,Australia,China,59.824,1528.845746,LCD,0.72,0.0,0.0,37.58,5.5,5.50063517382,149.0,Approved,2017-11-01,,Single product class,Unavailable,2.0,,http://www.hisense.com.au
68910,Metz,Taros 37 LED Media twin Z,"Australia,New Zealand",Germany,94.021,3772.0,LCD (LED),0.17,30.0,0.5,57.5,6.0,6.9364859416,217.0,Approved,2017-11-28,,Single product class,Unavailable,3.5,http://www.interdyn.com.au/,http://www.metz.de
68781,Medion,MD30612AUS-A,Australia,China,80.043,2737.0771,LCD (LED),,,,58.0,5.5,5.81929942244,214.0,Approved,2017-11-08,,Single product class,Unavailable,2.5,http://www.medion.com.au/,
68568,GVA,GVA15FLED,"Australia,Fiji,New Zealand",China,40.038,689.04,LCD (LED),0.34,0.37,0.0,15.3,7.0,7.60973626548,58.0,Approved,2017-10-30,,Single product class,Unavailable,5.60973626548,,
68564,GVA,GVA39FDLED,"Australia,Fiji,New Zealand",China,97.974,4101.633936,LCD (LED),0.37,0.37,0.0,81.87,5.5,5.78882838112,301.0,Approved,2017-11-28,,Single product class,Unavailable,3.78882838112,,
68420,GVA,GVA32DLED,"Australia,Fiji,New Zealand",China,80.039,2736.7112736,LCD (LED),0.24,0.0,0.0,36.3,7.0,7.91673746773,134.0,Approved,2017-10-30,,Single product class,Unavailable,5.91673746773,,
68419,GVA,GVA32DLEDC,"Australia,Fiji,New Zealand",China,80.039,2736.7112736,LCD (LED),0.31,0.0,0.0,38.1,7.0,7.68854315009,141.0,Approved,2017-10-29,,Single product class,Unavailable,5.68854315009,,
68395,AKAI,AK46FELED,"Australia,Fiji,New Zealand",China,116.809,5830.238736,LCD (LED),0.39,0.0,0.0,87.28,6.0,6.87851427776,321.0,Approved,2017-10-30,,Single product class,Unavailable,4.87851427776,,http://www.akai.com.au
68315,ONIX,OM-32DLEC,"Australia,Fiji,New Zealand",China,80.039,2736.7112736,LCD (LED),0.42,0.0,0.0,38.1,7.0,7.68854315009,141.0,Approved,2017-10-29,,Single product class,Unavailable,4.68704314252,,
67997,NUOVO,NUO32DHDLED,Australia,China,80.039,2736.7112736,LCD (LED),0.394,0.0,0.0,55.8,5.5,5.98956383306,206.0,Approved,2017-09-19,,Single product class,Unavailable,2.98806382549,http://www.iviano.com/,
66333,BAUHN,ATV-23FEDC1,"Australia,New Zealand",China,58.422,1458.3488,LCD (LED),0.42,0.0,0.0,39.94,5.0,5.3867787279,148.0,Superseded,2017-08-16,2013-04-11,Single product class,Unavailable,3.3867787279,,http://www.tempoaustralia.com
67834,NEONIQ,ELLE3220,Australia,China,86.232,3173.44,LCD,0.503,0.0,0.0,57.84,6.0,6.3340333565,215.0,Approved,2017-10-03,,Single product class,Unavailable,3.33248612918,,
67819,NEONIQ,ELF215A0WF3DF,Australia,China,54.687,1277.919504,LCD (LED),0.43,0.0,0.0,31.1,6.0,6.08733284897,116.0,Approved,2017-10-03,,Single product class,Unavailable,3.08614171168,,
67830,Panasonic,TH-L32X50A,Australia,Malaysia,80.103,2743.14,LCD (LED),0.25,7.52,0.15,29.65,8.0,8.80956313866,110.0,Approved,2017-09-16,,Single product class,Unavailable,5.80806234914,,http://N/A
67763,AWA,MSDV3268-O5-D0,Australia,"China,China",79.782,2714.4,LCD (LED),0.32,0.0,0.0,43.8,7.0,7.03717029679,162.0,Approved,2017-10-09,,Single product class,Unavailable,4.03567302585,,
67645,AWA,MSDV1962-04-D0,Australia,China,47.332,959.96,LCD (LED),0.31,0.0,0.0,22.2,6.0,6.01212704554,99.0,Superseded,2017-09-18,2013-04-11,Single product class,Unavailable,4.01212704554,,
67630,SONIQ,L32V12B-AU,"Australia,New Zealand,Other",China,80.043,2737.0771,LCD,0.7,0.0,0.0,67.6,4.0,4.30544675834,300.0,Approved,2017-08-28,,Single product class,Unavailable,1.30394670619,,http://www.soniqav.com
